id,url,name,level,pid,createtime,updatetime,isvalid,page,col1,col2,col3,bigpname,bigpid,ismall
35-29-6-8,https://www.amazon.de/gp/bestsellers/toys/460961031,Spieltischzubehör,4,35-29-6,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-6-9,https://www.amazon.de/gp/bestsellers/toys/5211969031,"Poker Chipkoffer & -schienen",4,35-29-6,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-29-6-9-1,https://www.amazon.de/gp/bestsellers/toys/5211972031,Chipablagen,5,35-29-6-9,"2016-12-07 11:44:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-6-9-2,https://www.amazon.de/gp/bestsellers/toys/5211970031,Chipkarusselle,5,35-29-6-9,"2016-12-07 11:44:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-6-9-3,https://www.amazon.de/gp/bestsellers/toys/5211971031,Chipschienen,5,35-29-6-9,"2016-12-07 11:44:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-6-9-4,https://www.amazon.de/gp/bestsellers/toys/460955031,"Poker Chip Koffer",5,35-29-6-9,"2016-12-07 11:44:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-6-9-5,https://www.amazon.de/gp/bestsellers/toys/460956031,"Poker Chips",5,35-29-6-9,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-7,https://www.amazon.de/gp/bestsellers/toys/5211975031,"Chinesische Ringe",3,35-29,"2016-12-07 11:32:42",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-8,https://www.amazon.de/gp/bestsellers/toys/5211974031,"Chinesisches Schach",3,35-29,"2016-12-07 11:32:42",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-29-9,https://www.amazon.de/gp/bestsellers/toys/5211973031,Dame,3,35-29,"2016-12-07 11:32:42",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3,https://www.amazon.de/gp/bestsellers/toys/360374031,"Basteln & Malen",2,35,"2016-12-07 11:31:10",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-3-10,https://www.amazon.de/gp/bestsellers/toys/360383031,Malbücher,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-11,https://www.amazon.de/gp/bestsellers/toys/360382031,"Malen nach Zahlen",3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-12,https://www.amazon.de/gp/bestsellers/toys/360381031,Mandalas,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-13,https://www.amazon.de/gp/bestsellers/toys/360384031,"Papeterie & Sticker",3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-14,https://www.amazon.de/gp/bestsellers/toys/5211993031,Papierpuppen,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-15,https://www.amazon.de/gp/bestsellers/toys/360386031,Steckspiele,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-16,https://www.amazon.de/gp/bestsellers/toys/676686031,Sticken,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-17,https://www.amazon.de/gp/bestsellers/toys/673900031,Stricken,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-18,https://www.amazon.de/gp/bestsellers/toys/360468031,Tafeln,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-19,https://www.amazon.de/gp/bestsellers/toys/360377031,Wachsmalstifte,3,35-3,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-2,https://www.amazon.de/gp/bestsellers/toys/360379031,Bügelperlen,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-20,https://www.amazon.de/gp/bestsellers/toys/673899031,Weben,3,35-3,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-21,https://www.amazon.de/gp/bestsellers/toys/360380031,Zaubertafeln,3,35-3,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-3,https://www.amazon.de/gp/bestsellers/toys/360387031,"Drucken & Stempeln",3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-4,https://www.amazon.de/gp/bestsellers/toys/5211991031,Farben,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-3-6,https://www.amazon.de/gp/bestsellers/toys/360388031,Holzperlen,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-7,https://www.amazon.de/gp/bestsellers/toys/360376031,Kinder-Bastelsets,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-8,https://www.amazon.de/gp/bestsellers/toys/360385031,Kinderknete,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-3-9,https://www.amazon.de/gp/bestsellers/toys/360375031,Kinderkreide,3,35-3,"2016-12-07 11:32:43",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30,https://www.amazon.de/gp/bestsellers/toys/360603031,"Spielzeugfiguren & Spielwelten",2,35,"2016-12-07 11:31:11",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-30-1,https://www.amazon.de/gp/bestsellers/toys/360607031,"Bauernhof & Tiere",3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-10,https://www.amazon.de/gp/bestsellers/toys/360614031,Sport,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-11,https://www.amazon.de/gp/bestsellers/toys/360616031,Stadtleben,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-12,https://www.amazon.de/gp/bestsellers/toys/360615031,"Transport & Verkehr",3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-13,https://www.amazon.de/gp/bestsellers/toys/360617031,Wrestling,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-14,https://www.amazon.de/gp/bestsellers/toys/360604031,Zubehör,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-2,https://www.amazon.de/gp/bestsellers/toys/360605031,"Cowboys & Indianer",3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-3,https://www.amazon.de/gp/bestsellers/toys/360606031,Dinosaurier,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-4,https://www.amazon.de/gp/bestsellers/toys/360609031,Manga,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-5,https://www.amazon.de/gp/bestsellers/toys/360610031,Militär,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-6,https://www.amazon.de/gp/bestsellers/toys/360611031,Piraten,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-7,https://www.amazon.de/gp/bestsellers/toys/360612031,Rettungskräfte,3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-8,https://www.amazon.de/gp/bestsellers/toys/360608031,"Ritter & Burgen",3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-30-9,https://www.amazon.de/gp/bestsellers/toys/360613031,"Science Fiction & Fantasy",3,35-30,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31,https://www.amazon.de/gp/bestsellers/toys/360565031,"Sport & Outdoor",2,35,"2016-12-07 11:31:11",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-31-1,https://www.amazon.de/gp/bestsellers/toys/360566031,Ballspiele,3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-10,https://www.amazon.de/gp/bestsellers/toys/360577031,"Klettergeräte & Schaukeln",3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-11,https://www.amazon.de/gp/bestsellers/toys/360579031,Murmeln,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-12,https://www.amazon.de/gp/bestsellers/toys/360588031,Reiseartikel,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-31-12-1,https://www.amazon.de/gp/bestsellers/toys/2699168031,Kindergepäck,4,35-31-12,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-12-2,https://www.amazon.de/gp/bestsellers/toys/360590031,Kinderschirme,4,35-31-12,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-13,https://www.amazon.de/gp/bestsellers/toys/360584031,Rutschen,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-14,https://www.amazon.de/gp/bestsellers/toys/360583031,"Sandkästen & -spielzeug",3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15,https://www.amazon.de/gp/bestsellers/toys/3024403031,"Schlitten & Rodel",3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-31-15-1,https://www.amazon.de/gp/bestsellers/toys/3024409031,"Aufblasbare Schlitten",4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15-2,https://www.amazon.de/gp/bestsellers/toys/3024407031,Bobs,4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15-3,https://www.amazon.de/gp/bestsellers/toys/3024408031,"Davoser Schlitten",4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15-4,https://www.amazon.de/gp/bestsellers/toys/3024405031,Hörnerschlitten,4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15-5,https://www.amazon.de/gp/bestsellers/toys/3024406031,Rennrodel,4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15-6,https://www.amazon.de/gp/bestsellers/toys/3024410031,Toboggans,4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-15-7,https://www.amazon.de/gp/bestsellers/toys/3024404031,Zubehör,4,35-31-15,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-16,https://www.amazon.de/gp/bestsellers/toys/360573031,Seifenblasen,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-17,https://www.amazon.de/gp/bestsellers/toys/690815031,Spielhäuser,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-18,https://www.amazon.de/gp/bestsellers/toys/360581031,Spielzelte,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19,https://www.amazon.de/gp/bestsellers/toys/360567031,"Strand- & Badespielzeug",3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-31-19-1,https://www.amazon.de/gp/bestsellers/toys/4375680031,"Aufblasbare Wasserrutschen",4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19-2,https://www.amazon.de/gp/bestsellers/toys/360568031,"Luftmatratzen & Aufblasartikel",4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19-3,https://www.amazon.de/gp/bestsellers/toys/360570031,Planschbecken,4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19-4,https://www.amazon.de/gp/bestsellers/toys/360572031,"Schwimmhilfen & Zubehör",4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19-5,https://www.amazon.de/gp/bestsellers/toys/360569031,Strandspielzeug,4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19-6,https://www.amazon.de/gp/bestsellers/toys/360571031,Wasserpistolen,4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-19-7,https://www.amazon.de/gp/bestsellers/toys/509871031,Wasserstraßen,4,35-31-19,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-2,https://www.amazon.de/gp/bestsellers/toys/4551449031,Boomerangs,3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-20,https://www.amazon.de/gp/bestsellers/toys/360582031,"Tennis & Tischtennis",3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-21,https://www.amazon.de/gp/bestsellers/toys/2872727031,Tischbillard,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-22,https://www.amazon.de/gp/bestsellers/toys/2873920031,Tischkicker,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-23,https://www.amazon.de/gp/bestsellers/toys/360592031,Windspiele,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-24,https://www.amazon.de/gp/bestsellers/toys/360586031,"Wurf- & Schießspiele",3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-25,https://www.amazon.de/gp/bestsellers/toys/360593031,Yo-Yos,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-26,https://www.amazon.de/gp/bestsellers/toys/5212010031,Hüpfburgen,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-27,https://www.amazon.de/gp/bestsellers/toys/5212011031,Bowling,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-28,https://www.amazon.de/gp/bestsellers/toys/5212012031,Bilboquet,3,35-31,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-3,https://www.amazon.de/gp/bestsellers/toys/360580031,Boule-Spiele,3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-4,https://www.amazon.de/gp/bestsellers/toys/360575031,"Darts & Zubehör",3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-5,https://www.amazon.de/gp/bestsellers/toys/360578031,"Drachen & Flugspielzeug",3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-6,https://www.amazon.de/gp/bestsellers/toys/509872031,Entdeckerspielzeug,3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-7,https://www.amazon.de/gp/bestsellers/toys/360576031,"Gartengeräte für Kinder",3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-8,https://www.amazon.de/gp/bestsellers/toys/190831011,Gartentrampoline,3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-31-9,https://www.amazon.de/gp/bestsellers/toys/360574031,"Gymnastik & Geschicklichkeit",3,35-31,"2016-12-07 11:32:44",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32,https://www.amazon.de/gp/bestsellers/toys/359462031,Verkleiden,2,35,"2016-12-07 11:31:11",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-1,https://www.amazon.de/gp/bestsellers/toys/359464031,Kostüme,3,35-32,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-1-1,https://www.amazon.de/gp/bestsellers/toys/3260483031,"Kostüme für Baby",4,35-32-1,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-1-2,https://www.amazon.de/gp/bestsellers/toys/1981427031,"Kostüme für Erwachsene",4,35-32-1,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-1-3,https://www.amazon.de/gp/bestsellers/toys/2953649031,"Kostüme für Kinder",4,35-32-1,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-1-4,https://www.amazon.de/gp/bestsellers/toys/470624031,"Kostüme für Tiere",4,35-32-1,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2,https://www.amazon.de/gp/bestsellers/toys/359463031,Zubehör,3,35-32,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-1,https://www.amazon.de/gp/bestsellers/toys/1981424031,Boas,4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-10,https://www.amazon.de/gp/bestsellers/toys/1981432031,Schmuck,4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-11,https://www.amazon.de/gp/bestsellers/toys/3260476031,Schuhe,4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-11-1,https://www.amazon.de/gp/bestsellers/toys/1981429031,"Schuhe für Erwachsene",5,35-32-2-11,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-11-2,https://www.amazon.de/gp/bestsellers/toys/3260477031,"Schuhe für Kinder",5,35-32-2-11,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-12,https://www.amazon.de/gp/bestsellers/toys/1981426031,"Sets & Kits",4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-13,https://www.amazon.de/gp/bestsellers/toys/3260481031,"Strümpfe & Socken",4,35-32-2,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-13-1,https://www.amazon.de/gp/bestsellers/toys/1981435031,"Strümpfe & Socken für Erwachsene",5,35-32-2-13,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-13-2,https://www.amazon.de/gp/bestsellers/toys/3260482031,"Strümpfe & Socken für Kinder",5,35-32-2-13,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-14,https://www.amazon.de/gp/bestsellers/toys/3260775031,Stäbe,4,35-32-2,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-15,https://www.amazon.de/gp/bestsellers/toys/359467031,Tattoos,4,35-32-2,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-16,https://www.amazon.de/gp/bestsellers/toys/1981437031,Waffen,4,35-32-2,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-16-1,https://www.amazon.de/gp/bestsellers/toys/5212000031,Äxte,5,35-32-2-16,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-16-2,https://www.amazon.de/gp/bestsellers/toys/5212001031,Säbel,5,35-32-2-16,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-16-3,https://www.amazon.de/gp/bestsellers/toys/5212002031,Schilde,5,35-32-2-16,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-16-4,https://www.amazon.de/gp/bestsellers/toys/5212003031,Speere,5,35-32-2-16,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-16-5,https://www.amazon.de/gp/bestsellers/toys/5212004031,Schwerter,5,35-32-2-16,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-16-6,https://www.amazon.de/gp/bestsellers/toys/5212005031,"Gewehre & Pistolen",5,35-32-2-16,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-2,https://www.amazon.de/gp/bestsellers/toys/3260478031,Handschuhe,4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-2-1,https://www.amazon.de/gp/bestsellers/toys/1981430031,"Handschuhe für Erwachsene",5,35-32-2-2,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-2-2,https://www.amazon.de/gp/bestsellers/toys/3260479031,"Handschuhe für Kinder",5,35-32-2-2,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-3,https://www.amazon.de/gp/bestsellers/toys/359465031,"Hüte & Kopfbedeckungen",4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-3-1,https://www.amazon.de/gp/bestsellers/toys/1981431031,"Hüte & Kopfbedeckungen für Erwachsene",5,35-32-2-3,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-3-2,https://www.amazon.de/gp/bestsellers/toys/3260480031,"Hüte & Kopfbedeckungen für Kinder",5,35-32-2-3,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-4,https://www.amazon.de/gp/bestsellers/toys/1981436031,"Krawatten & Schärpen",4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-5,https://www.amazon.de/gp/bestsellers/toys/1981428031,Körperteile,4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-7,https://www.amazon.de/gp/bestsellers/toys/3260474031,"Mäntel Umhänge & Flügel",4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-7-1,https://www.amazon.de/gp/bestsellers/toys/1981425031,"Mäntel Umhänge & Flügel für Erwachsene",5,35-32-2-7,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-7-2,https://www.amazon.de/gp/bestsellers/toys/3260475031,"Mäntel Umhänge & Flügel für Kinder",5,35-32-2-7,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-8,https://www.amazon.de/gp/bestsellers/toys/359468031,"Perücken & Haarteile",4,35-32-2,"2016-12-07 11:38:29",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-32-2-8-1,https://www.amazon.de/gp/bestsellers/toys/1981438031,"Perücken & Haarteile für Erwachsene",5,35-32-2-8,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-32-2-8-2,https://www.amazon.de/gp/bestsellers/toys/3260820031,"Perücken & Haarteile für Kinder",5,35-32-2-8,"2016-12-07 11:44:47",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-4,https://www.amazon.de/gp/bestsellers/toys/360407031,"Bau- & Konstruktionsspielzeug",2,35,"2016-12-07 11:31:10",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5,https://www.amazon.de/gp/bestsellers/toys/360458031,"Elektronisches Spielzeug",2,35,"2016-12-07 11:31:10",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-5-1,https://www.amazon.de/gp/bestsellers/toys/5211923031,App-Spielzeug,3,35-5,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-10,https://www.amazon.de/gp/bestsellers/toys/360464031,"Radios CD- & MP3-Player",3,35-5,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-11,https://www.amazon.de/gp/bestsellers/toys/5211930031,Roboter,3,35-5,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-12,https://www.amazon.de/gp/bestsellers/toys/2871932031,"Tablets & Zubehör",3,35-5,"2016-12-07 11:32:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,0
35-5-12-1,https://www.amazon.de/gp/bestsellers/toys/2871948031,"Spiele für Tablets",4,35-5-12,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-12-2,https://www.amazon.de/gp/bestsellers/toys/2871942031,Tablets,4,35-5-12,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-12-3,https://www.amazon.de/gp/bestsellers/toys/2871947031,"Zubehör für Tablets",4,35-5-12,"2016-12-07 11:38:30",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-13,https://www.amazon.de/gp/bestsellers/toys/5211925031,Tagebücher,3,35-5,"2016-12-07 11:32:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-14,https://www.amazon.de/gp/bestsellers/toys/5211924031,Tanzmatten,3,35-5,"2016-12-07 11:32:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-15,https://www.amazon.de/gp/bestsellers/toys/360462031,"Telefone & Handys",3,35-5,"2016-12-07 11:32:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-16,https://www.amazon.de/gp/bestsellers/toys/5211929031,TV-Spielekonsolen,3,35-5,"2016-12-07 11:32:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-17,https://www.amazon.de/gp/bestsellers/toys/5211922031,Wecker,3,35-5,"2016-12-07 11:32:46",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-2,https://www.amazon.de/gp/bestsellers/toys/360459031,Digitalkameras,3,35-5,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
35-5-3,https://www.amazon.de/gp/bestsellers/toys/360461031,"Elektronische Haustiere",3,35-5,"2016-12-07 11:32:45",NULL,0,5,NULL,NULL,NULL,Spielzeug,35,1
